Links,Claims,Date,Date
https://www.indiatoday.in//fact-check/story/bogus-info-spraying-chemicals-kill-coronavirus-viral-truth-1657189-2020-03-19, Basketball legend Kobe Bryant’s wife committed suicideIt is a hoax,18-Feb-20,18-Feb-20
https://www.indiatoday.in//fact-check/story/fact-check-know-the-truth-behind-viral-video-of-passenger-agitation-at-delhi-airport-1657181-2020-03-19, Photo is of Rahul Gandhi congratulating Arvind Kejriwal even after losing the Delhi elections badly,18-Feb-20,18-Feb-20
https://www.indiatoday.in//fact-check/story/fact-check-viral-message-of-chennai-veggies-markets-shutting-due-to-coronavirus-is-a-hoax-1657146-2020-03-18, Video of eviction drive is from Uttar PradeshViral video is from Odisha,17-Feb-20,17-Feb-20
https://www.indiatoday.in//fact-check/story/coronavirus-home-remedies-hairdryer-hot-air-application-true-false-1656975-2020-03-18, Sikhs seen in the video reached Delhi's Shaheen Bagh to support Muslims against NRC and CAA,16-Feb-20,16-Feb-20
https://www.indiatoday.in//fact-check/story/donald-trump-coronavirus-vaccine-ready-use-roche-1656674-2020-03-18, AAP MLA Amanatullah Khan tweeted Islam will win and thanked Shaheen Bagh for his emphatic win,16-Feb-20,16-Feb-20
https://www.indiatoday.in//fact-check/story/fact-check-no-gargling-with-warm-salt-water-can-t-save-you-from-coronavirus-1656600-2020-03-17, Manoj Tiwari cried on TV after the exit poll results,15-Feb-20,15-Feb-20
https://www.indiatoday.in//fact-check/story/fact-check-dubious-websites-offer-free-masks-on-behalf-of-pm-modi-to-fight-coronavirus-1656153-2020-03-16, Bats responsible for the outbreak of coronavirus originated from the rooftop of a house in Wuhan,13-Feb-20,13-Feb-20
https://www.indiatoday.in//fact-check/story/fact-check-pro-democracy-clash-hong-kong-passed-off-as-china-crackdown-coronavirus-patients-1656122-2020-03-16, Photo showing Mahatma Gandhi with grandson Kanu Gandhi at Dandi March in 1930,13-Feb-20,13-Feb-20
https://www.indiatoday.in//fact-check/story/fact-check-actor-tom-hanks-taken-ill-covid-19-but-this-is-a-hoax-1655821-2020-03-15, Arvind Kejriwal joined hands with Pakistan PM Imran Khan to win Delhi election,13-Feb-20,13-Feb-20
https://www.indiatoday.in//fact-check/story/netizens-blame-yogi-govt-up-shocking-old-incident-1655803-2020-03-15, Coronavirus-infected chicken found in Bengaluru,12-Feb-20,12-Feb-20
https://www.indiatoday.in//fact-check/story/novel-coronavirus-vaccine-claim-israel-truth-1655336-2020-03-14, Woman infected with coronavirus killed by Chinese policeThe woman in the viral video was taken into custody for violating traffic restrictions in China’s Heilongjiang province,12-Feb-20,12-Feb-20
https://www.indiatoday.in//fact-check/story/billboard-australia-islam-claim-fact-check-1655189-2020-03-13, Childhood picture of Tibetan spiritual leader Dalai Lama with Mahatma Gandhi,11-Feb-20,11-Feb-20
https://www.indiatoday.in//fact-check/story/fact-check-world-not-going-to-end-on-april-29-1654963-2020-03-12, Video of Muslims shouting communal slogans in DelhiThe video is more than two years old and from Rajasthan’s Udaipur,10-Feb-20,10-Feb-20
https://www.indiatoday.in//fact-check/story/coronavirus-fact-check-claims-on-alcohol-and-covid-19-1654812-2020-03-12," A photo from Delhi’s Shaheen Bagh, showing people from the Sikh community posing in colourful turbans",9-Feb-20,9-Feb-20
https://www.indiatoday.in//fact-check/story/china-not-supplying-quran-as-antidote-coronavirus-1654559-2020-03-11," China has sought to kill 20,000 coronavirus patients to control the spread of the virus",9-Feb-20,9-Feb-20
https://www.indiatoday.in//fact-check/story/fact-check-social-media-users-fall-for-post-by-bjp-parody-account-ridiculing-jyotiraditya-scindia-1654411-2020-03-11, Dilip Ghosh was heckled by Rohingya and Bangladeshis because he is Hindu leader,7-Feb-20,7-Feb-20
https://www.indiatoday.in//fact-check/story/fact-check-bullied-australian-kid-quaden-bayles-did-not-commit-suicide-1654081-2020-03-09," Coronavirus killed 1,12,000 people and infected 28 lakh in China",7-Feb-20,7-Feb-20
https://www.indiatoday.in//fact-check/story/fact-check-women-day-picture-maharashtra-goes-viral-misleading-claim-1653748-2020-03-08, Video of pigs being burnt alive in China to control coronavirusViral video is around a year old and has nothing to do with coronavirus in China,6-Feb-20,6-Feb-20
https://www.indiatoday.in//fact-check/story/fact-check-old-image-kashmir-linked-delhi-violence-1653494-2020-03-07, A woman threw dirty water on Delhi CM Arvind Kejriwal,4-Feb-20,4-Feb-20
https://www.indiatoday.in//fact-check/story/fact-check-pope-francis-is-down-with-a-common-cold-and-not-coronavirus-1653196-2020-03-06," Some men are participating in the Shaheen Bagh protests wearing burqas and posing as womenThe video is from Panaji, Goa, not from Shaheen Bagh",3-Feb-20,3-Feb-20
https://www.indiatoday.in//fact-check/story/fact-check-social-media-raps-a-flawed-tune-eminem-is-not-down-with-coronavirus-1652459-2020-03-04, Viral video shows Kobe Bryant’s chopper crashThe viral video is from UAE and more than a year old,2-Feb-20,2-Feb-20
https://www.indiatoday.in//fact-check/story/fact-check-old-video-of-smuggled-currency-notes-falsely-linked-to-delhi-violence-1652419-2020-03-04, Health ministry notification against coronavirus asks people not to keep throat dry or eat spicy and fried food,31-Jan-20,31-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-taliban-suicide-bomber-passed-off-as-delhi-riot-accused-1652145-2020-03-03, Rahul Gandhi was saluting using his left hand,28-Jan-20,28-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-delhi-govt-advert-for-riot-victims-morphed-with-communal-twist-1652132-2020-03-03, Mother fox breastfeeding baby koalas during Australian bushfires,28-Jan-20,28-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-image-injured-syrian-child-passed-off-as-victim-delhi-violence-1652107-2020-03-03, BJP leader and former Haj committee chairman Inayat Hussain beaten up for supporting CAA in Indore,27-Jan-20,27-Jan-20
https://www.indiatoday.in//fact-check/story/disgusting-video-woman-mixing-urine-food-goes-viral-with-communal-spin-1651746-2020-03-02, Irfan Pathan was at Shaheen Bagh in solidarity with protestersViral video is from Irfan Pathan’s visit to Kolkata,26-Jan-20,26-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-this-post-on-biryani-is-too-sour-to-consume-1651710-2020-03-02," For the first time in 50 years, JNU will be celebrating January 26 as Republic Day, thanks to PM Narendra Modi",26-Jan-20,26-Jan-20
https://www.indiatoday.in//fact-check/story/no-this-is-not-the-son-of-ib-operative-ankit-sharma-killed-in-delhi-riots-1651405-2020-03-01, Tata Group will no longer hire students from JNUTata Group has not made any such announcement,26-Jan-20,26-Jan-20
https://www.indiatoday.in//fact-check/story/viral-picture-woman-hugging-crying-kids-not-india-1651401-2020-03-01, A man is spitting on food before distributing it to non-Muslims in Shaheen Bagh,25-Jan-20,25-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-no-this-picture-is-not-about-brutality-of-delhi-police-1650966-2020-02-28, Arvind Kejriwal appeals to people to vote for Congress in a video,24-Jan-20,24-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-viral-video-police-lathi-charge-not-delhi-1650859-2020-02-28, Aajtak tweets about Smriti Irani saying that polling booths should not be in Delhi government schools,23-Jan-20,23-Jan-20
https://www.indiatoday.in//fact-check/story/shahrukh-delhi-violence-1650347-2020-02-26, Video is of US anti-missile defence system taking down Iran's missilesThis is a clip from a video game,23-Jan-20,23-Jan-20
https://www.indiatoday.in//fact-check/story/fake-news-dcp-amit-sharma-1649984-2020-02-25, This is the image of a Russian woman who has given birth to 69 childrenThe image is of a man who had multiple wives and children,22-Jan-20,22-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-this-story-about-woman-falling-from-eiffel-tower-is-too-good-to-be-true-1649618-2020-02-24, Video is of police evicting people from their homes in Assam after NRC,21-Jan-20,21-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-taj-mahal-being-hosed-down-to-welcome-donald-trump-no-this-is-not-agra-1649593-2020-02-24, A photo shows PM Narendra Modi paying tribute to Nathuram Godse,21-Jan-20,21-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-br-ambedkar-great-grandson-mistakes-cattle-breed-for-caste-1649304-2020-02-23," Man suffered a heart attack and died at work, co-workers clicked selfie thinking he’d fallen asleepThe man in the viral image didn’t suffer a heart attack, he actually has fallen asleep",18-Jan-20,18-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-the-bike-accident-video-of-tamil-actor-ajith-kumar-1649088-2020-02-22, Finland's Prime Minister has proposed the introduction of six hours work shifts and four day working week,18-Jan-20,18-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-before-trump-s-visit-slum-image-from-mumbai-passed-off-as-gujarat-on-social-media-1648991-2020-02-22, Woman slaps daughter on the street for taking part in anti-CAA protest,17-Jan-20,17-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-porn-pics-used-to-cook-up-a-story-about-rape-by-indian-soldiers-1648833-2020-02-21, Black clothes banned at Wankhede Stadium during India-Australia ODI on January 14There was no such screening of black clothing at Wankhede,16-Jan-20,16-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-no-this-is-not-a-fingerprint-shaped-village-in-germany-1648749-2020-02-21, Video of a Pakistani mother screaming at polio workersViral video is a scene from a Pakistani film Load Wedding,16-Jan-20,16-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-before-us-president-s-visit-a-sensational-trump-lookalike-video-goes-viral-1648457-2020-02-20, Images of fake notes seized from the car of RSS supporter Ketan Dave in Gujarat,15-Jan-20,15-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-no-these-dogs-were-not-killed-in-gujarat-for-donald-trump-visit-1648459-2020-02-20, Video is of rally by Muslims against NPR and NRC in DelhiThe video is from Iran where thousands of people gathered for the funeral ceremony of Iranian general Qassem Soleimani,15-Jan-20,15-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-no-india-has-not-developed-any-treatment-for-coronavirus-1648091-2020-02-19," Aishe Ghosh’s injuries are fake, as one photo shows her left hand bandaged and another photo shows her right hand bandagedThe viral photo showing Ghosh’s right hand bandaged has been flipped",14-Jan-20,14-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-picture-honour-killing-victim-passed-off-pulwama-martyr-1647647-2020-02-18," Viral photo is of Jawaharlal Nehru, Indira Gandhi, her father-in-law Yunus Khan and husband Feroze Khan",13-Jan-20,13-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-netaji-subhash-chandra-bose-s-wife-emilie-schenkl-1647624-2020-02-18, First list of 27 AAP candidates for Delhi assembly elections has 21 Muslims,13-Jan-20,13-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-do-not-believe-this-hoax-about-the-death-of-kobe-bryant-s-wife-1647414-2020-02-17, Indira Gandhi entered JNU with police and beat Sitaram Yechury,13-Jan-20,13-Jan-20
https://www.indiatoday.in//fact-check/video/is-coronavirus-a-secret-chinese-bio-warfare-weapon-1647376-2020-02-17, Photos showing coffins of American soldiers killed in the recent missile attack by Iran on US forces in Iraq,12-Jan-20,12-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-old-photo-of-rahul-gandhi-and-arvind-kejriwal-goes-viral-with-misleading-claim-1647083-2020-02-16, Laxmi Agarwal blamed Deepika Padukone and Meghna Gulzar for changing the name of an acid attacker to hide his religious identity,11-Jan-20,11-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-viral-video-of-eviction-drive-in-odisha-passed-off-as-yogi-uttar-pradesh-1647066-2020-02-16, Akbaruddin Owaisi is pleading for help since Amit Shah became home ministerThe video of him praying is from 2014; Amit Shah became Union Home minister in 2019,10-Jan-20,10-Jan-20
https://www.indiatoday.in//fact-check/story/sikh-procession-shaheen-bagh-delhi-viral-sultanpur-lodhi-punjab-1646876-2020-02-15, Video is of girl trying to cheer friend up who was injured in anti-NRC protests at JNUThe injured girl is a TikTok star who suffered a car accident,9-Jan-20,9-Jan-20
https://www.indiatoday.in//fact-check/video/who-are-these-impostors-in-shaheen-bagh-1646629-2020-02-15, Hindu women are being kidnapped in front of their children in PakistanThe video is more than two years old and from Rajasthan,8-Jan-20,8-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-amanatullah-khan-tweet-doctored-to-give-it-communal-twist-1646234-2020-02-13, SFI activist Soori Krishnan faked injuries after the violence at JNU on January 5Medical reports confirm Soori Krishnan’s physical injuries,8-Jan-20,8-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-did-manoj-tiwari-break-into-tears-on-tv-after-knowing-delhi-exit-poll-results-1646240-2020-02-13, Photographs of animals burning and rescued during the ongoing bush fires in Australia,8-Jan-20,8-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-old-unrelated-video-of-bats-streaming-out-from-a-roof-linked-to-coronavirus-outbreak-1646095-2020-02-13, Image is of former US President Barack Obama shaking hands with Iranian President Hassan RouhaniThe viral image is morphed,7-Jan-20,7-Jan-20
https://www.indiatoday.in//fact-check/story/popular-story-about-historic-pic-of-gandhi-is-far-from-truth-1645863-2020-02-12, Video is of drone attack that killed top Iranian general Qassem SoleimaniThe video is a clipping of a video game and has nothing to do with Soleimani’s killing,7-Jan-20,7-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-old-picture-of-kejriwal-imran-khan-meet-linked-to-delhi-election-1645816-2020-02-12," Photo of injured child with the claim that a 12-year-old Swedish boy was beaten up by a Muslim immigrant for having blue eyesThe child seen in the picture was attacked by a Rottweiler at her home in Cardiff, UK, back in 2008",7-Jan-20,7-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-old-pic-of-sick-chicken-passed-off-as-coronavirus-infected-in-bengaluru-1645416-2020-02-11, Viral image is of kangaroo hugging a volunteer after being rescued from the Australian bush firesThe kangaroo was rescued as an orphan three years ago by the staff of an Australian kangaroo sanctuary,6-Jan-20,6-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-did-police-publicly-kill-coronavirus-infected-woman-in-china-1645123-2020-02-10, A video showing Uttar Pradesh police brutality during the anti-CAA stir,6-Jan-20,6-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-is-this-baby-dalai-lama-with-mahatma-gandhi-1644794-2020-02-09, A video from Assam which shows police manhandling NRC protesters in the state,5-Jan-20,5-Jan-20
https://www.indiatoday.in//fact-check/story/fact-check-tarek-fatah-passes-off-old-video-with-communal-slogans-as-recent-one-from-delhifact-check-tarek-fatah-passes-off-old-video-with-communal-slogans-as-r-1644654-2020-02-09, Mario Baloteli said he would like to win 2 ballon do'r for 2 clubs like Ronaldo and unlike MessiBalotelli never said this,3-Jan-20,3-Jan-20
https://www.indiatoday.in//fact-check/story/sikh-community-colourful-turbans-shaheen-bagh-protest-viral-truth-1644356-2020-02-07, Congress leader Nasimuddin Siddiqui said “ First I am a Muslim then an Indian” The person seen in the viral video is Samajwadi leader Maviya Ali and not Nasimmudin Siddiqui,2-Jan-20,2-Jan-20
https://www.indiatoday.in//fact-check/story/china-permission-court-kill-thousands-coronavirus-petients-viral-1644347-2020-02-07, Mamata Banerjee's supporters thrashed BJP Worker for speaking in favour of NRC in West Bengal,2-Jan-20,2-Jan-20
https://www.indiatoday.in//fact-check/video/did-a-delhi-woman-throw-dirty-water-at-arvind-kejriwal-1644275-2020-02-07, Former European Commission president Jean-Claude Juncker said the world's most foolish voters are from India,2-Jan-20,2-Jan-20
https://www.indiatoday.in//fact-check/story/ahead-delhi-polls-old-video-dilip-ghosh-heckled-viral-misleading-1644027-2020-02-06, People came out on the streets of Bhilwara in support of CAA and NRC,31-Dec-19,31-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-bloated-casualty-figures-linked-to-coronavirus-leave-netizens-in-panic-1643257-2020-02-04, Image of four cabinet ministers of Finland,30-Dec-19,30-Dec-19
https://www.indiatoday.in//fact-check/video/is-irfan-pathan-supporting-anti-caa-protest-shaheen-bagh-1643106-2020-02-04, Video of Sikhs protesting against NRC in Punjab,30-Dec-19,30-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-is-the-chinese-govt-burning-pigs-alive-to-contain-coronavirus-1642960-2020-02-03, Woman breastfeeding her baby from inside a fence in a detention centre in India,29-Dec-19,29-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-did-a-woman-throw-dirty-water-at-arvind-kejriwal-1642646-2020-02-02, Muslim man wearing turban to show that Sikhs are protesting CAAViral video is more than eight years old and has no relation to the CAA protests,27-Dec-19,27-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-video-of-a-man-posing-as-a-muslim-woman-in-burqa-is-not-from-shaheen-bagh-1642069-2020-01-31, Jamshedpur East MLA Saryu Roy dancing after defeating CM Raghubar Das in the Jharkhand electionsThe video is old and the man seen in it is not Saryu Roy,27-Dec-19,27-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-this-viral-video-is-not-of-kobe-bryant-s-chopper-crash-1641047-2020-01-28, Video is of person killed in anti-CAA protestsThe video is at least 10 months old,26-Dec-19,26-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-this-viral-advisory-on-coronavirus-has-not-been-issued-by-the-health-ministry-1640988-2020-01-28, Viral video is of police in Assam picking up people from their homes whose names are missing in NRCVideo is of police detaining anti-CAA protesters in Hyderabad,25-Dec-19,25-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-did-rahul-gandhi-salute-the-tricolour-with-his-left-hand-1640694-2020-01-27, The Indian Army has captured a village in Pakistan-occupied-Kashmir,25-Dec-19,25-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-truth-behind-mother-fox-feeding-koalas-during-australia-bushfires-1640381-2020-01-26, Policemen protesting against CAA and NRC,23-Dec-19,23-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-man-attacked-with-ink-and-slippers-has-no-relation-to-either-bjp-or-caa-1640372-2020-01-26, People whose names are not on NRC are dragged out of their homes by police in AssamViral video is of eviction drive in Guwahati’s Amchang Wildlife Sanctuary and has nothing to do with NRC,22-Dec-19,22-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-irfan-pathan-was-meeting-fans-in-kolkata-not-protesters-at-shaheen-bagh-1640363-2020-01-26,  Video of school bus pelted with stones by anti-CAA protesters in Delhi’s Seelampur,21-Dec-19,21-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-the-first-time-jnu-will-celebrate-republic-day-1640193-2020-01-25, Viral picture is of girl injured during stone pelting in IndiaThe girl was injured in a train accident in Bangladesh,21-Dec-19,21-Dec-19
https://www.indiatoday.in//fact-check/video/did-smriti-irani-really-praise-arvind-kejriwal-1639920-2020-01-24, Young girl seen with Rahul Gandhi is a protester at Jamia Millia IslamiaThe girl is a Class 12 student in Kerala's Malappuram district and has nothing to do with the protests in Delhi,19-Dec-19,19-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-will-tata-group-not-hire-from-jnu-anymore-1639916-2020-01-24, Man in civil clothes and riot armour is ABVP worker Bharat Sharma,18-Dec-19,18-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-old-video-passed-off-as-man-in-shaheen-bagh-spitting-on-food-for-distribution-1639612-2020-01-23, CRPF jawan Dharmendra killed by anti-CAA protestersRPF constable Dharmendra Meena was killed in a road accident,18-Dec-19,18-Dec-19
https://www.indiatoday.in//fact-check/story/old-tampered-video-arvind-kejriwal-asking-vote-congress-viral-1639608-2020-01-23, Jamia student caught arsoning and stone-pelting in the disguise of a woman,18-Dec-19,18-Dec-19
https://www.indiatoday.in//fact-check/story/smriti-irani-fake-news-delhi-polls-1639185-2020-01-22, Picture is of Delhi Police thrashing Jamia Millia Islamia studentsPicture is eight years old and from Lucknow,18-Dec-19,18-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-clip-of-video-game-passed-off-as-us-shooting-down-iranian-missiles-1638664-2020-01-21, The missing little girl was found in Mangalore with Tamil beggars,17-Dec-19,17-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-are-these-siblings-from-one-mother-half-true-1638648-2020-01-21, Rahul Gandhi fell down on a flat surface,16-Dec-19,16-Dec-19
https://www.indiatoday.in//fact-check/story/anti-encroachment-drive-jaipur-video-police-action-nrc-1638154-2020-01-18, Picture of protest against CAB at Mumbai’s Mohammed Ali RoadImage is from Eid procession in Bangladesh,16-Dec-19,16-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-false-claim-saying-modi-pays-tribute-godse-resurfaces-1637965-2020-01-18, Image of a Man kidnapped and raped by three women for three days in Telangana,16-Dec-19,16-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-co-workers-prank-goes-viral-with-deadly-claim-1637636-2020-01-17, Live suicide at Dubai’s Burj Khalifa,15-Dec-19,15-Dec-19
https://www.indiatoday.in//fact-check/story/finland-prime-minister-sanna-marin-four-day-six-hours-week-work-truth-1637564-2020-01-16, Lawyers have been exempted from paying toll tax on national highways,14-Dec-19,14-Dec-19
https://www.indiatoday.in//fact-check/story/woman-slapping-girl-viral-linking-caa-flash-mob-1637219-2020-01-16, Hundreds of sheep in Southern Ireland went on a week-long uncontrollable sex drive after they drank water from Ringaskiddy harbour where drug manufacturer Pfizer had accidentally spilled tonnes of Viagra,12-Dec-19,12-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-claims-of-black-ban-at-wankhede-during-india-australia-odi-fall-on-flat-pitch-1637139-2020-01-15, Bangla has officially been declared the second language of London,12-Dec-19,12-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-tarek-fatah-loads-up-on-fake-again-drops-a-film-clip-to-mislead-on-polio-1637030-2020-01-15," Childhood photo of Chinese business tycoon and co-founder of Alibaba Group, Jack Ma",12-Dec-19,12-Dec-19
https://www.indiatoday.in//fact-check/story/images-fake-notes-telangana-virla-link-rss-gujarat-1636876-2020-01-14," Amit Shah touching the feet of Swami NithyanandaThe man touching the feet of Nithyananda is the High Commissioner of Mauritius in India, Jagdishwar Goburdhun",11-Dec-19,11-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-soleimani-s-funeral-procession-passed-off-as-anti-nrc-protest-in-delhi-1636569-2020-01-13, Photo is of man who tracked down his three-year-old daughter’s rapist and brutally tortured himThe man in the photo was arrested by South African police for allegedly looting and clashing with foreign residents,11-Dec-19,11-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-aishe-ghosh-s-hand-injury-is-not-shifting-the-photo-is-morphed-1636562-2020-01-13, Image of a rock that is floating in the air for thousands of years in JerusalemIt is a photoshopped image,10-Dec-19,10-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-is-indira-gandhi-posing-with-her-husband-and-father-in-law-in-this-photo-1636537-2020-01-13," The four accused in the Hyderabad vet’s rape and murder were Mohammad Pasha, Mohammad Iqbal, Mohammad Rahim and Mohammad Akram",9-Dec-19,9-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-fake-aap-candidates-list-goes-viral-with-communal-spin-1636245-2020-01-12, Woman being tortured in Rajasthan’s Kalyanpur,9-Dec-19,9-Dec-19
https://www.indiatoday.in//fact-check/story/indira-gandhi-enter-jnu-police-sitaram-yechury-apologise-jnu-emergency-1635860-2020-01-11, Nirmala Sitharaman said onion price rise doesn’t matter to me,8-Dec-19,8-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-these-images-of-us-soldiers-coffins-don-t-show-iran-s-revenge-1635819-2020-01-10," After alliance with NCP and Congress, Shiv Sena mouthpiece ‘Saamana’ changed masthead to green and tagline has now become “secular”",8-Dec-19,8-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-now-laxmi-faces-the-chhapaak-of-fake-news-1635400-2020-01-09, Greetings to Indian Navy on Navy Day with an image of a warshipThe image used in the Navy Day greetings is of a US warship,7-Dec-19,7-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-no-akbaruddin-owaisi-is-not-pleading-for-help-because-of-amit-shah-1635132-2020-01-08, Video is of Hyderabad vet’s last rites,5-Dec-19,5-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-tiktok-star-hurt-in-road-mishap-passed-off-as-nrc-protester-injured-at-jnu-1635105-2020-01-08, Image of PM Modi with a lavish spread juxtaposed with a starving woman and child,4-Dec-19,4-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-video-of-atrocities-on-women-in-jodhpur-passed-off-as-plight-of-hindus-in-pakistan-1634836-2020-01-08," As soon as the new government was formed in Maharashtra, police started distributing ‘tasbih’ outside a mosque",4-Dec-19,4-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-did-this-sfi-worker-fake-injuries-after-violence-at-jnu-1634821-2020-01-07, Akshay Kumar tweeted that history books should teach why Nathuram Godse killed Mahatma Gandhi,4-Dec-19,4-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-were-these-animals-rescued-from-the-australian-bush-fires-1634808-2020-01-07, Police are publicly thrashing one of the accused in the Hyderabad rape and murder of a veterinary doctor,2-Dec-19,2-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-republican-congressman-targets-obama-on-iran-with-morphed-image-1634796-2020-01-07," PM Narendra Modi tweeted that his ""endless joy"" turned into ""endless grief"" after Devendra Fadnavis resigned as Maharashtra CM",2-Dec-19,2-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-is-this-the-video-of-us-drone-strike-that-killed-iranian-general-soleimani-1634526-2020-01-06, 150 people killed in three days after being bitten by a butterfly with snake-head wingsThe “butterfly” in the viral post is actually a non-poisonous moth,1-Dec-19,1-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-european-kid-was-not-beaten-up-my-muslim-refugee-1634220-2020-01-06," Bill Gates gave $5 tip to a waiter because he is the son of a woodcutterBill Gates' father was an attorney at Seattle, US",1-Dec-19,1-Dec-19
https://www.indiatoday.in//fact-check/story/fact-check-touching-image-of-kangaroo-hugging-woman-has-no-relation-to-australian-bush-fires-1634179-2020-01-05, People in Norway hang apples from their fences for the poor,27-Nov-19,27-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-this-video-has-nothing-to-do-with-anti-caa-stir-in-uttar-pradesh-1633746-2020-01-03, New York restaurant has got a license to serve human flesh,27-Nov-19,27-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-gory-video-from-dhaka-shared-as-cops-thrashing-nrc-protesters-in-assam-1633470-2020-01-02," International soccer stars Cristiano Ronaldo, Zlatan Ibrahimovic and Mohamed Salah show solidarity with Gaza by bandaging an eye",27-Nov-19,27-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-did-balotelli-make-a-snide-remark-about-messi-1633449-2020-01-02," Delhi Police assumed an elderly man to be the parent of a JNU student, but he told them he is a student himself",26-Nov-19,26-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-naseemuddin-siddiqui-amit-malviya-sambit-patra-1633410-2020-01-02, Online attendance system installed in a Delhi school by the Arvind Kejriwal government,25-Nov-19,25-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-are-mamata-supporters-thrashing-this-man-for-favouring-nrc-in-bengal-1632856-2019-12-31," These are the original idols of Lord Ram, Lakshman and Sita which were removed from Ayodhya before Babur desecrated Ram Janmabhoomi",25-Nov-19,25-Nov-19
https://www.indiatoday.in//fact-check/story/fact-check-did-former-european-commission-prez-say-indian-voters-are-foolish-1632701-2019-12-30," Panchavarnaswamy temple in Tamil Nadu has a 2,000-year-old caricature of a cyclist on its wall",23-Nov-19,23-Nov-19
https://www.indiatoday.in//fact-check/story/video-showing-sea-of-saffron-flags-false-nrc-caa-bhilwara-fact-check-1632691-2019-12-30, Christian Pastor and wife made naked and marched around UP town for preaching GospelThis is a four-year-old image of an incident wherein a Dalit family in UP stripped to protest alleged police inaction on a complaint,23-Nov-19,23-Nov-19
https://www.indiatoday.in//fact-check/video/does-priyanka-gandhi-want-india-to-become-a-muslim-country-1632511-2019-12-30," No new university, airport or metro in Gujarat in the last two decadesIn the last two decades, many universities, a few airports and the metro rail in Ahmedabad have been started",21-Nov-19,21-Nov-19
