Links,Claims,Date,
https://www.boomlive.in/fact-check/fake-news-cropped-clip-arvind-kejriwal-gujarat-threatening-gujaratis-viral-clip-aam-aadmi-party-bharatiya-janata-party-amit-shah-12058,Picture shows a housing project constructed by the West Bengal government under Amar Bari (My Home) scheme for the slum dwellers in Kolkatas Golf Green area,20 Feb 2021 7:56 AM GMT,20-Feb-21
https://www.boomlive.in/fact-check/fake-news-farm-laws-farmers-protest-bajrang-dal-uttar-pradesh-bjp-narendra-modi-viral-clip-protest-shiv-sena-fuel-price-hike-factcheck-12052,Image shows Go Back Modi slogans on roads during PM Modis visit to Tamil Nadu,19 Feb 2021 8:57 AM GMT,19-Feb-21
https://www.boomlive.in/fact-check/pydhonie-terrorist-mumbai-police-video-fake-news-pakistani-khalistani-terrorist-fact-check-12040,"Image shows Amulya Leona, the girl who raised Pakistan Zindabad in MIM meeting, present at the farmers protest in Delhi",18 Feb 2021 11:39 AM GMT,18-Feb-21
https://www.boomlive.in/fact-check/amit-shah-kolkata-west-bengal-elections-2021-viral-video-falling-from-a-stage-madhya-pradesh-election-rally-12038,Digipub is receiving funds from abroad and is involved in the toolkit posted by Greta Thunberg on Twitter.,18 Feb 2021 10:31 AM GMT,18-Feb-21
https://www.boomlive.in/fact-check/indian-oil-sold-to-adani-fake-news-fact-check-petrol-price-hike-fuel-prices-privitisation-government-gautam-adani-psus-12027,Photos show farmers using Tubeless tractors at the farmers protests in Delhi,17 Feb 2021 1:18 PM GMT,17-Feb-21
https://www.boomlive.in/fact-check/fake-news-fact-check-disha-ravi-disha-annappa-ravi-hindu-syrian-christian-toolkit-greta-thunberg-delhi-police-12009,Image shows Khalsa Aid providing relief after the glacier burst tragedy in Uttarakhand,17 Feb 2021 6:57 AM GMT,17-Feb-21
https://www.boomlive.in/fact-check/sachin-tendulkars-reply-to-journo-rana-ayyub-not-thats-fake-handle-11997,Clip shows Prime Minister Narendra Modi evading a question on petrol prices,16 Feb 2021 1:17 PM GMT,16-Feb-21
https://www.boomlive.in/fact-check/fake-news-fact-check-farmers-protest-tractor-rally-germany-delhi-11995,Kapil Dev has said that Indian cricketers have been tweeting against the farmers protest after being pressured by Amit Shahs son.,16 Feb 2021 12:06 PM GMT,16-Feb-21
https://www.boomlive.in/fact-check/west-bengal-election-dates-2021-announced-poll-schedule-mamata-banerjee-tmc-bjp-11991,Video shows Father Jageth Gaspar Raj participating the farmers protest in disguise,16 Feb 2021 11:21 AM GMT,16-Feb-21
https://www.boomlive.in/fact-check/fake-news-rinku-sharma-death-mangolpuri-anurag-poddar-munger-bihar-fact-check-viral-photo-poonam-devi-11987,Trade unions have started protesting against the Modi government,16 Feb 2021 10:14 AM GMT,16-Feb-21
https://www.boomlive.in/fact-check/fake-news-aap-arvind-kejriwal-viral-photo-nikita-jacob-toolkit-case-delhi-police-farmers-protest-aam-aadmi-party-11984,Photo shows RSS volunteers helping people in Uttarakhand glacier burst tragedy,16 Feb 2021 7:56 AM GMT,16-Feb-21
https://www.boomlive.in/fact-check/fake-news-disha-ravi-fake-twitter-accounts-fridays-for-future-bengaluru-greta-thunberg-farmers-protest-tool-kit-delhi-police-case-activist-11979,Clip shows Nitin Gadkari Criticising PM Modi on his Andolanjivi remark,15 Feb 2021 12:05 PM GMT,15-Feb-21
https://www.boomlive.in/fact-check/mamata-banerjee-amar-bari-prokolpo-housing-project-flat-for-poor-bangladesh-west-bengal-assembly-elections-2021-11969,Image shows glacier burst in Uttarakhand,14 Feb 2021 12:58 PM GMT,14-Feb-21
https://www.boomlive.in/fast-check/go-back-modi-photo-from-west-bengal-revived-as-tamil-nadu-11968,Amit Shah sat on Rabindranath Tagores chair; JP Nadda said that Rabindranath Tagore was born in Shantiniketan,14 Feb 2021 11:28 AM GMT,14-Feb-21
https://www.boomlive.in/fact-check/amulya-leona-valarmathi-student-activist-viral-photo-farmers-protest-delhi-borders-pakistan-zindabad-slogan-11967,Clip shows Sharad Pawar slapped for criticising Sachin Tendulkar for tweeting in reaction to Rihannas tweet on Farmers Protest,14 Feb 2021 11:24 AM GMT,14-Feb-21
https://www.boomlive.in/fact-check/string-reveals-video-vinodh-kumar-youtube-greta-thunberg-toolkit-george-soros-11962,Image shows American cartoonist Ben Garrison created cartoon targeting Congress,13 Feb 2021 12:21 PM GMT,13-Feb-21
https://www.boomlive.in/fact-check/fake-news-old-photos-unrealed-photos-tubeless-tyres-tractors-farmers-protest-delhi-kisan-andhonlan-barricade-nails-delhi-police-11957,Seer Avimukteshwaranand from Varanasi criticises PM Modi and Amit Shah for chanting Jai Shri Ram for politican gain.,13 Feb 2021 11:29 AM GMT,13-Feb-21
https://www.boomlive.in/fast-check/fact-check-old-image-jammu-kashmir-flood-2014-khalsa-aid-relief-uttarakhand-flood-glacier-curst-chamoli-11936,Video shows glacier burst in Uttarakhands Chamoli district,12 Feb 2021 12:39 PM GMT,12-Feb-21
https://www.boomlive.in/fact-check/edited-video-shared-as-pm-modi-evading-question-on-fuel-price-hike-11934,"Video shows farmers protest ad played in Fresno County area, California during super bowl pre-game",12 Feb 2021 12:30 PM GMT,12-Feb-21
https://www.boomlive.in/fact-check/fact-check-fake-news-kapil-dev-amit-shah-jay-shah-icc-cricketers-tweet-on-farmers-protest-11927,WHO boosts vaccination by changing definition of herd immunity,11 Feb 2021 4:24 PM GMT,11-Feb-21
https://www.boomlive.in/fact-check/pastor-to-farmer-tn-priests-images-viral-with-fake-claim-11926,Image shows Indian Army soldier in tears after meeting father at Delhi borders,11 Feb 2021 2:05 PM GMT,11-Feb-21
https://www.boomlive.in/fact-check/fact-check-lic-trade-union-protest-against-bjp-government-nirmala-sitharaman-lic-ipo-lic-stake-sale-11923,Screenshot shows tweet by Rihanna saying that she pays the dancers in her show more than Kanganas last five films have earned.,11 Feb 2021 12:59 PM GMT,11-Feb-21
https://www.boomlive.in/fact-check/photo-of-up-suicide-victim-shared-as-minor-murdered-in-kolkata-11921,Congress workers feeding cake to Mia Khalifas banner.,11 Feb 2021 12:28 PM GMT,11-Feb-21
https://www.boomlive.in/fact-check/uttarakhand-glacier-burst-uttarakhand-floods-2013-rss-volunteers-workers-food-and-relief-viral-image-11916,Clip shows alcohol being distributed at the Farmers Protests,11 Feb 2021 10:07 AM GMT,11-Feb-21
https://www.boomlive.in/fact-check/fake-news-nitin-gadkari-viral-video-pm-narendra-modi-andolanjivi-farmers-protest-old-video-anna-hazare-ravishankar-prasad-lokpal-movement-manmohan-singh-11910,Photo shows farmers in remote areas in India holding a bullock carts rally against farm bills,11 Feb 2021 7:56 AM GMT,11-Feb-21
https://www.boomlive.in/fact-check/uttarakhand-glacier-burst-viral-image-snow-fall-down-mountain-alaska-melting-glacier-11899,Photo shows an old farmer is lying dead while protesting against farm bills in Delhi,10 Feb 2021 11:12 AM GMT,10-Feb-21
https://www.boomlive.in/fact-check/amit-shah-sat-on-tagores-chair-adhir-chowdhury-makes-false-claims-11897,Sikhs are indulging in violence,10 Feb 2021 10:33 AM GMT,10-Feb-21
https://www.boomlive.in/fact-check/fake-news-fact-check-sharad-pawar-sachin-tendulkar-mia-khalifa-slapped-old-video-ncp-tweet-farmers-protest-11895,Picture shows NLD leader Aung San Suu Kyi crying after she got detained in the recent military coup in Myanmar,10 Feb 2021 9:02 AM GMT,10-Feb-21
https://www.boomlive.in/fast-check/morphed-political-cartoon-targeting-congress-viral-11889,Image shows protesting farmer injured after showing sword to police,9 Feb 2021 12:59 PM GMT,9-Feb-21
https://www.boomlive.in/fact-check/hindu-seer-who-slammed-modi-shah-also-criticised-mamata-banerjee-11888,Photo shows Rihanna holding a Pakistani flag,9 Feb 2021 12:43 PM GMT,9-Feb-21
https://www.boomlive.in/fact-check/uttarakhand-glacier-burst-chamoli-avalanche-nepal-viral-video-11886,Video showing PE teacher performing aerobics while Myanmar military vehicles carry out a coup détat is fake and made using a green screen.,9 Feb 2021 10:46 AM GMT,9-Feb-21
https://www.boomlive.in/fact-check/farmers-protest-ad-super-bowl-fresno-county-california-united-states-farmers-protests-delhi-super-bowl-sunday-pregame-coverage-cbs-11885,A rioter masking as Delhi police during farmers protest,9 Feb 2021 10:43 AM GMT,9-Feb-21
https://www.boomlive.in/fact-check/who-herd-immunity-covid-19-definition-change-not-to-boost-covid-19-vaccination-russell-okung-11883,Video shows Thailand Health Minister Anutin Charnvirakul scared of taking injection,9 Feb 2021 5:22 AM GMT,9-Feb-21
https://www.boomlive.in/fact-check/photo-of-sikh-soldiers-meeting-family-protesting-in-delhi-a-factcheck-11882,200 officials resigned from Delhi police in support of farmers protest,8 Feb 2021 2:14 PM GMT,8-Feb-21
https://www.boomlive.in/fact-check/fake-news-fake-tweet-screenshot-rihanna-kangana-ranaut-farmers-protest-viral-11880,Image shows Delhi Police stepping on protester demonstrating against the farm laws.,8 Feb 2021 1:09 PM GMT,8-Feb-21
https://www.boomlive.in/fact-check/mia-khalifa-kisan-andolan-rahul-gandhi-congress-twitter-fake-news-11870,Bharatiya Janta Party spokesperson Sambit Patra shared clip claiming Arvind Kejriwal said he supported Farm Bills,7 Feb 2021 7:38 AM GMT,7-Feb-21
https://www.boomlive.in/fact-check/fake-news-viral-clip-alcohol-distributed-farmers-protest-chakka-jam-delhi-old-video-factcheck-11868,An RSS member impersonated a Delhi Police during the ongoing farmers protest.,6 Feb 2021 4:01 PM GMT,6-Feb-21
https://www.boomlive.in/fact-check/fake-news-farmers-protest-bulluck-cart-rally-photo-old-photo-madhya-pradesh-youth-congress-protest-factcheck-11864,Clip shows cops weeping because the government ordered them to lathi-charge farmers,6 Feb 2021 8:29 AM GMT,6-Feb-21
https://www.boomlive.in/fact-check/farmers-protest-viral-image-farmer-lying-dead-on-ground-old-image-thermal-plant-bathinda-11857,This picture will shake the foundations of India.,5 Feb 2021 1:09 PM GMT,5-Feb-21
https://www.boomlive.in/fact-check/nihang-sikhs-bus-vandalised-farmers-protest-khalistan-fake-news-fact-check-11856,The picture shows Dr Kafeel Khan driving a tractor at the farmers tractor rally in Delhi on Republic Day,5 Feb 2021 12:24 PM GMT,5-Feb-21
https://www.boomlive.in/fact-check/aung-san-suu-kyi-myanmar-military-coup-attending-funeral-u-aung-shwe-nld-party-crying-viral-image-11850,There are allegations that a BJP worker ran his tractor over a group of women on their way to participate in a tractor rally,5 Feb 2021 9:01 AM GMT,5-Feb-21
https://www.boomlive.in/fact-check/unrelated-images-peddled-as-farmer-injured-after-clash-with-police-11844,BJP has wept the Chandigarh Municipal Corporation polls amid the farmer protests,4 Feb 2021 11:52 AM GMT,4-Feb-21
https://www.boomlive.in/fact-check/ani-usa-support-farm-laws-joe-biden-us-state-department-11843,"Video shows flying/floating train in Chengdu, China",4 Feb 2021 11:32 AM GMT,4-Feb-21
https://www.boomlive.in/fact-check/fake-news-rihanna-united-states-holding-pakistan-flag-factcheck-farmers-protests-support-11836,Journalist Neha Joshi attacked by farmers on January 26 in Delhi,3 Feb 2021 3:39 PM GMT,3-Feb-21
https://www.boomlive.in/fact-check/old-video-peddled-as-rush-hour-at-mumbais-borivali-station-on-feb-1-11828,Video of farmers stepping on Indian flag,3 Feb 2021 10:26 AM GMT,3-Feb-21
https://www.boomlive.in/fact-check/aerobics-teacher-danced-through-myanmar-coup-11827,India to grow at 8% in 2020,2 Feb 2021 3:51 PM GMT,2-Feb-21
https://www.boomlive.in/fact-check/farmers-protests-delhi-police-crackdown-tractor-parade-rally-red-fort-fake-news-fact-check-11826,Clip from Republic Day farmers protests in Delhi showing Pro-Khalistan slogans being raised,2 Feb 2021 3:23 PM GMT,2-Feb-21
https://www.boomlive.in/fact-check/fake-news-thailand-health-minister-anutin-charnvirakul-scared-of-taking-injection-vaccine-covid19-viral-video-11802,Image shows Sikh man brutally thrashed by Police in Delhis Kisan Rally,1 Feb 2021 10:21 AM GMT,1-Feb-21
https://www.boomlive.in/fact-check/delhi-police-jai-jawan-jai-kisan-farmers-protest-republic-day-tractor-parade-fake-news-fact-check-11795,Protesters replaced Indian flag with Khalistan flag at Red Fort,31 Jan 2021 2:53 PM GMT,31-Jan-21
https://www.boomlive.in/fact-check/delhi-police-brutality-farmers-protest-fake-news-fact-check-11794,Clip shows Delhis Republic Day tableau played only Azaan,31 Jan 2021 1:37 PM GMT,31-Jan-21
https://www.boomlive.in/fact-check/fake-news-sambit-patra-edited-clip-arvind-kejriwal-farm-bills-farmers-protests-11785,The painting of Netaji Subhash Chandra Bose unveiled at Rashtrapati Bhavan by President Ram Nath Kovind is actually a portrait of Prasenjit Chatterjee who acted as Netaji in a movie,30 Jan 2021 3:32 PM GMT,30-Jan-21
https://www.boomlive.in/fact-check/fake-rakesh-tikait-twitter-accounts-surface-after-emotional-speech-11784,WhatsApp will charge users to use the app unless the message is shared with 50 contacts.,30 Jan 2021 3:11 PM GMT,30-Jan-21
https://www.boomlive.in/fact-check/rss-member-delhi-police-farmers-protest-republic-day-11783,"If CM Mamata Banerjee can recite an Islamic prayer at a West Bengal government event, why does she have a problem being greeted with Jai Shree Ram? Appeasement?",30 Jan 2021 1:37 PM GMT,30-Jan-21
https://www.boomlive.in/fact-check/fake-news-delhi-police-crying-lathicharge-farmers-protest-delhi-viral-video-tractor-rally-republic-day-11781,COVID-19 vaccine do not eliminate the virus or stop the virus from transmitting,30 Jan 2021 1:12 PM GMT,30-Jan-21
https://www.boomlive.in/fact-check/police-kicking-sikh-protester-viral-picture-farmers-protest-delhi-republic-day-tractor-rally-fake-news-11767,Screenshot shows Priyanka Gandhi Vadras posted criticising PM Modi and asking whether US President Joe Biden will forgive him for endorsing Tump,29 Jan 2021 3:02 PM GMT,29-Jan-21
https://www.boomlive.in/fact-check/fact-check-dr-kafeel-khan-tractor-rally-delhi-republic-day-farmers-protest-viral-image-11764,Screenshot shows Joe Biden has retweeted Narendra Modis tweet thanking him and addressing Modi as a world leader,29 Jan 2021 1:34 PM GMT,29-Jan-21
https://www.boomlive.in/fact-check/fake-news-tractor-runs-over-old-women-parade-rally-alka-lamba-bjp-fake-claim-viral-news-fact-check-11762,"Muslims attack policemen in Bareilly, Uttar Pradesh after the cops issued challans to them",29 Jan 2021 12:51 PM GMT,29-Jan-21
https://www.boomlive.in/fact-check/fake-news-fact-check-chandigarh-municipal-election-bjp-congress-bjp-20-11760,Doctors pretend to take vaccine shot at Tumkur hospital,29 Jan 2021 10:51 AM GMT,29-Jan-21
https://www.boomlive.in/fact-check/simulation-clip-shared-as-high-speed-floating-train-in-china-11759,News clipping shows 40 students hospitalised after vaccination in Knp India,29 Jan 2021 10:47 AM GMT,29-Jan-21
https://www.boomlive.in/fact-check/farmers-protest-pakistani-womans-pic-misused-to-spread-fake-news-11753,"Man murdered on busy road in Karol Bagh, Delhi",28 Jan 2021 5:14 PM GMT,28-Jan-21
https://www.boomlive.in/fact-check/video-of-khalistan-supporters-disrespecting-the-tricolour-is-from-the-us-11749,Viral video shows crowd singing Vande Mataram in unity at the Gabba Cricket Stadium after India won the last test match against Australia.,28 Jan 2021 12:46 PM GMT,28-Jan-21
https://www.boomlive.in/fact-check/bjp-imf-twitter-gdp-growth-8-115-2020-estimates-11738,Clip shows Aussie coach Justin Langers reaction after Rishab Pant scored the winning runs against Australia,27 Jan 2021 5:49 PM GMT,27-Jan-21
https://www.boomlive.in/fast-check/tarek-fatah-falsely-links-2016-pro-khalistan-clip-to-farmers-tractor-rally-fake-news-republic-day-khalistan-zindabad-delhi-11736,Nashville Nurse claims she suffered from Bells palsy after COVID-19 vaccination,27 Jan 2021 4:20 PM GMT,27-Jan-21
https://www.boomlive.in/fact-check/2019-image-of-man-thrashed-by-delhi-police-linked-to-farmers-rally-11730,Video shows child abducted and murdered,27 Jan 2021 12:28 PM GMT,27-Jan-21
https://www.boomlive.in/fact-check/khalistan-flag-hoisted-at-red-fort-a-factcheck-11719,The photo shows TMC party has burnt down BJP leader Nur Islams shop and school.,26 Jan 2021 4:20 PM GMT,26-Jan-21
https://www.boomlive.in/fact-check/cropped-video-of-delhis-republic-day-tableau-viral-with-communal-spin-11717,Recent video shows a man watering wheat bags to make the grain rot in Punjab,26 Jan 2021 1:18 PM GMT,26-Jan-21
https://www.boomlive.in/fact-check/rbi-denial-100-10-5-banknotes-demonetization-again-noteban-notebandi-11705,"Bharatiya Janta Party, Delhi unit has appealed to its members to resort to violence if it takes to stop the farmers from organising a tractor rally on January 26, 2021",25 Jan 2021 1:05 PM GMT,25-Jan-21
https://www.boomlive.in/fact-check/netaji-subhas-chandra-bose-gumnaami-prasenjit-chatterjee-fake-news-fact-check-viral-presidnet-kovind-11704,President of Suriname Chandrika Prasad Santokhi will be the chief guest at this years Republic Day,25 Jan 2021 12:25 PM GMT,25-Jan-21
https://www.boomlive.in/fact-check/fake-news-fact-check-whatsapp-is-going-to-charge-money-for-its-services-viral-message-11689,Video shows protesting farmers at Delhi borders rehearsing tractor rally for January 26 Republic Day parade.,24 Jan 2021 2:21 PM GMT,24-Jan-21
https://www.boomlive.in/fact-check/bjp-bengal-shares-clipped-video-of-mamata-banerjee-reciting-islamic-verse-11685,The News Minutes headline says Kerala born Muslim boy blasts Mumbai,24 Jan 2021 11:18 AM GMT,24-Jan-21
https://www.boomlive.in/fact-check/coronavirus-vaccine-does-not-act-on-covid-19-false-message-impact-11671,These are the same people who were not ready to show their papers,23 Jan 2021 2:10 PM GMT,23-Jan-21
